CODIGOS POSTALES
----------------

PROVINCIA;POBLACION;CODIGOPOSTAL
NAVARRA;MENDAVIA;31587
NAVARRA;MENDAZA;31282
NAVARRA;MENDIGORRIA;31150
NAVARRA;MENDILIBARRI;31280
NAVARRA;MENDILLORRI (UR);31016
NAVARRA;MENDIOROZ;31485
NAVARRA;MENDIVIL;31395
NAVARRA;MEOZ;31481
NAVARRA;METAUTEN;31241
NAVARRA;MEZKIRITZ;31695
NAVARRA;MILAGRO;31320
NAVARRA;MIRAFUENTES;31219
NAVARRA;MIRANDA DE ARGA;31253
NAVARRA;MONASTERIO DE ALLOZ;31292
NAVARRA;MONASTERIO DE IRACHE;31209
NAVARRA;MONASTERIO DE IRANZU;31178
NAVARRA;MONASTERIO DE LA OLIVA;31310
NAVARRA;MONASTERIO DE LEIRE;31410
NAVARRA;MONREAL;31471
NAVARRA;MONTEAGUDO;31522
NAVARRA;MORENTIN;31264
NAVARRA;MORIONES;31491
NAVARRA;MUES;31219
NAVARRA;MUEZ;31176
NAVARRA;MUGAIRI;31720
NAVARRA;MUGUIRO;31878
NAVARRA;MUNARRIZ;31172
NAVARRA;MUNETA;31290
NAVARRA;MUNIAIN DE GUESALAZ;31175
NAVARRA;MUNIAIN DE LA SOLANA;31264
NAVARRA;MURCHANTE;31521
NAVARRA;MURGINDUETA;31849
NAVARRA;MURIETA;31280
NAVARRA;MURILLO BERROYA;31454
NAVARRA;MURILLO DE LONGUIDA;31481
NAVARRA;MURILLO DE YERRI;31292
NAVARRA;MURILLO EL CUENDE;31391
NAVARRA;MURILLO EL FRUTO;31313
NAVARRA;MURU (YERRI);31179
NAVARRA;MURU-ASTRAIN;31190
NAVARRA;MURUARTE DE RETA;31398
NAVARRA;MURUGARREN;31292
NAVARRA;MURUZABAL;31152
NAVARRA;MUSKITZ;31867
NAVARRA;MUTILVA ALTA;31192
NAVARRA;MUTILVA BAJA;31192
NAVARRA;MUZQUI;31291
NAVARRA;NAGORE;31438
NAVARRA;NAJURIETA;31422
NAVARRA;NAPAL;31454
NAVARRA;NARBARTE;31793
NAVARRA;NARCUE;31283
NAVARRA;NARDUES ALDUNATE;31449
NAVARRA;NARDUES ANDURRA;31448
NAVARRA;NAVASCUES;31450
NAVARRA;NAVAZ;31193
NAVARRA;NAZAR;31282
NAVARRA;NOAIN (VALLE DE ELORZ);31110
NAVARRA;NOVELETA;31292
NAVARRA;NUIN;31193
NAVARRA;OBANOS;31151
NAVARRA;OCHAGAVIA;31680
NAVARRA;OCHOVI;31892
NAVARRA;OCO;31281
NAVARRA;ODERITZ;31879
NAVARRA;OHARRIZ;31794
NAVARRA;OIEREGI;31720
NAVARRA;OITZ;31751
NAVARRA;OLABERRI;31481
NAVARRA;OLAGUE;31798
NAVARRA;OLAIZ;31799
NAVARRA;OLAVE;31799
NAVARRA;OLAZ DE EGšES;31620
NAVARRA;OLAZ SUBIZA;31191
NAVARRA;OLAZTI/OLATZAGUTIA;31809
NAVARRA;OLCOZ;31398
NAVARRA;OLEJUA;31281
NAVARRA;OLITE;31390
NAVARRA;OLIVA, DE LA (MT);31310
NAVARRA;OLLACARIZQUETA;31193
NAVARRA;OLLETA (LEOZ);31494
NAVARRA;OLLO;31172
NAVARRA;OLLOBARREN;31241
NAVARRA;OLLOGOYEN;31241
NAVARRA;OLLOKI;31699
NAVARRA;OLORIZ;31396
NAVARRA;OLZA;31171
NAVARRA;ONGOZ;31448
NAVARRA;ORBAITZETA;31670
NAVARRA;ORBAITZETAKO/FABRICA DE ORBAITZETA;31670
NAVARRA;ORBAIZ;31438
NAVARRA;ORBARA;31671
NAVARRA;ORCOYEN;31160
NAVARRA;ORICAIN;31194
NAVARRA;ORICIN;31396
NAVARRA;ORISOAIN;31395
NAVARRA;ORIZ;31119
NAVARRA;OROKIETA-ERBITI;31866
NAVARRA;ORONDRITZ;31697
NAVARRA;ORONOZ;31720
NAVARRA;ORONZ;31451
NAVARRA;ORORBIA;31171
NAVARRA;OROZ BETELU (LA FABRICA);31439
NAVARRA;OROZ-BETELU;31439
NAVARRA;ORREAGA/RONCESVALLES;31650
NAVARRA;ORRIO;31194
NAVARRA;OSACAIN;31799
NAVARRA;OSACAR;31193
NAVARRA;OSCARIZ;31483
NAVARRA;OSINAGA;31892
NAVARRA;OSKOTZ;31869
NAVARRA;OSTERITZ;31630
NAVARRA;OSTIZ;31799
NAVARRA;OTANO;31470
NAVARRA;OTAZU;31174
NAVARRA;OTEIZA (ANSOAIN);31195
NAVARRA;OTEIZA DE LA SOLANA;31250
NAVARRA;OTIÑANO;31219
NAVARRA;OZCARIZ;31483
NAVARRA;OZCOIDI;31448
NAVARRA;PAMPLONA;31001
NAVARRA;PAMPLONA;31002
NAVARRA;PAMPLONA;31003
NAVARRA;PAMPLONA;31004
NAVARRA;PAMPLONA;31005
NAVARRA;PAMPLONA;31006
NAVARRA;PAMPLONA;31007
NAVARRA;PAMPLONA;31008
NAVARRA;PAMPLONA;31009
NAVARRA;PAMPLONA;31010
NAVARRA;PAMPLONA;31011
NAVARRA;PAMPLONA;31012
NAVARRA;PAMPLONA;31013
NAVARRA;PAMPLONA;31014
NAVARRA;PAMPLONA;31015
NAVARRA;PAMPLONA;31016
NAVARRA;PAMPLONA;31070
NAVARRA;PAMPLONA;31071
NAVARRA;PAMPLONA;31080
NAVARRA;PATERNAIN;31190
NAVARRA;PEKOTXETA;31669
NAVARRA;PEÑA;31409
NAVARRA;PERALTA;31350
NAVARRA;PETILLA DE ARAGON (PLO);50686
NAVARRA;PIEDRAMILLERA;31219
NAVARRA;PITILLAS;31392
NAVARRA;POTASAS, DE (PBL);31120
NAVARRA;PUENTE LA REINA;31100
NAVARRA;PUEYO;31394
NAVARRA;RADA;31383
NAVARRA;REDIN;31482
NAVARRA;RETA;31421
NAVARRA;RIBAFORADA;31550
NAVARRA;RIEZU;31176
NAVARRA;RIPA;31799
NAVARRA;RIPALDA;31452
NAVARRA;RIPODAS;31448
NAVARRA;ROCAFORTE;31409
NAVARRA;RONCAL;31415
NAVARRA;SADA;31491
NAVARRA;SAGASETA;31486
NAVARRA;SAGUES;31190
NAVARRA;SAIGOTS;31639
NAVARRA;SALDIAS;31747
NAVARRA;SALDISE;31172
NAVARRA;SALINAS DE IBARGOITI;31472
NAVARRA;SALINAS DE ORO;31175
NAVARRA;SALINAS DE PAMPLONA;31191
NAVARRA;SAN ADRIAN;31570
NAVARRA;SAN ISIDRO DEL PINAR;31312
NAVARRA;SAN MARTIN DE AMESCOA;31272
NAVARRA;SAN MARTIN DE UNX;31495
NAVARRA;SAN MIGUEL DE EXCELSIS;31870
NAVARRA;SAN VICENTE;31448
NAVARRA;SANGšESA;31400
NAVARRA;SANSOAIN (LEOZ);31494
NAVARRA;SANSOAIN (URRAUL BAJO);31448
NAVARRA;SANSOL;31220
NAVARRA;SANSOMAIN;31395
NAVARRA;SANTA FE O SANTAFE;31448
NAVARRA;SANTACARA;31314
NAVARRA;SARAGUETA;31438
NAVARRA;SARASA;31892
NAVARRA;SARASATE;31892
NAVARRA;SARASIBAR;31698
NAVARRA;SARRIES;31451
NAVARRA;SARRIGUREN;31192
NAVARRA;SARTAGUDA;31589
NAVARRA;SATRUSTEGUI;31850
NAVARRA;SENGARIZ;31473
NAVARRA;SEÑORIO DE BERTIZ;31720
NAVARRA;SEÑORIO DE SARRIA;31100
NAVARRA;SENOSIAIN;31172
NAVARRA;SESMA;31293
NAVARRA;SETOAIN;31698
NAVARRA;SETUAIN;31698
NAVARRA;SOLCHAGA;31395
NAVARRA;SORAUREN;31194
NAVARRA;SORLADA;31219
NAVARRA;SUARBE;31797
NAVARRA;SUBIZA;31191
NAVARRA;SUNBILLA;31791
NAVARRA;TABAR;31449
NAVARRA;TAFALLA;31300
NAVARRA;TAJONAR;31192
NAVARRA;TIEBAS;31398
NAVARRA;TIRAPU;31154
NAVARRA;TORRALBA DEL RIO;31228
NAVARRA;TORRES DE ELORZ;31119
NAVARRA;TORRES DEL RIO;31229
NAVARRA;TRAIBUENAS;31315
NAVARRA;TUDELA;31500
NAVARRA;TULEBRAS;31522
NAVARRA;TURRILLAS;31421
NAVARRA;UARTE-ARAKIL;31840
NAVARRA;UBAGO;31219
NAVARRA;UBANI;31174
NAVARRA;UCAR;31154
NAVARRA;UDABE-BERAMENDI;31869
NAVARRA;UGAR;31177
NAVARRA;UITZI;31877
NAVARRA;UJUE;31496
NAVARRA;ULIBARRI;31283
NAVARRA;ULZURRUN;31172
NAVARRA;UNANU;31829
NAVARRA;UNCITI;31422
NAVARRA;UNDIANO;31190
NAVARRA;UNZU;31194
NAVARRA;UNZUE;31396
NAVARRA;URBICAIN;31421
NAVARRA;URBIOLA;31243
NAVARRA;URDAITZ;31698
NAVARRA;URDANIZ;31698
NAVARRA;URDANOZ;31172
NAVARRA;URDAZUBI/URDAX;31711
NAVARRA;URDIAIN;31810
NAVARRA;URETA;31695
NAVARRA;URIZ;31438
NAVARRA;URNIZA;31697
NAVARRA;UROZ;31485
NAVARRA;URRA;31272
NAVARRA;URRICELQUI;31484
NAVARRA;URRITZA;31869
NAVARRA;URRITZOLA;31868
NAVARRA;URRITZOLA-GALAIN;31799
NAVARRA;URROTZ (PLO);31752
NAVARRA;URROZ VILLA;31420
NAVARRA;URTASUN;31639
NAVARRA;URZAINQUI;31416
NAVARRA;URZANTE;31521
NAVARRA;USCARRES;31451
NAVARRA;USECHI/USETXI;31639
NAVARRA;USI;31193
NAVARRA;USTARROZ (EGUES);31486
NAVARRA;USTES;31451
NAVARRA;USUN;31454
NAVARRA;UTERGA;31133
NAVARRA;UZQUITA;31395
NAVARRA;UZTARROZ;31418
NAVARRA;UZTEGI;31891
NAVARRA;VALTIERRA;31514
NAVARRA;VERGALIJO;31254
NAVARRA;VIANA;31230
NAVARRA;VIDANGOZ;31413
NAVARRA;VIDAURRE;31176
NAVARRA;VIGURIA;31291
NAVARRA;VILLAFRANCA;31330
NAVARRA;VILLAMAYOR DE MONJARDIN;31242
NAVARRA;VILLANUEVA (ARAKIL)/HERIBERRI (ARAKIL) (PLO);31850
NAVARRA;VILLANUEVA (ARCE);31438
NAVARRA;VILLANUEVA (YERRI);31176
NAVARRA;VILLANUEVA DE LONGUIDA;31481
NAVARRA;VILLATUERTA;31132
NAVARRA;VILLAVA;31610
NAVARRA;VILLAVETA;31481
NAVARRA;VILORIA;31283
NAVARRA;YARNOZ;31470
NAVARRA;YELZ;31485
NAVARRA;YESA;31410
NAVARRA;ZABAL;31292
NAVARRA;ZABALCETA;31422
NAVARRA;ZABALDIKA;31699
NAVARRA;ZABALEGUI;31470
NAVARRA;ZABALZA (IBARGOITI);31472
NAVARRA;ZABALZA (URRAUL ALTO);31448
NAVARRA;ZABALZA (ZABALZA);31174
NAVARRA;ZALAIN;31789
NAVARRA;ZALAIN ZOCO;31789
NAVARRA;ZALBA;31484
NAVARRA;ZALDAIZ;31484
NAVARRA;ZANDIO;31799
NAVARRA;ZANDUETA;31438
NAVARRA;ZARIQUIEGUI;31190
NAVARRA;ZARRANTZ;31869
NAVARRA;ZENOTZ;31799
NAVARRA;ZIGA;31796
NAVARRA;ZILBETI;31639
NAVARRA;ZIORDIA;31809
NAVARRA;ZIZUR MAYOR/ZIZUR NAGUSIA;31180
NAVARRA;ZOLINA;31192
NAVARRA;ZOROQUIAIN;31422
NAVARRA;ZOZAIA (ORONOZ) (PLO);31720
NAVARRA;ZUASTI (IZA);31892
NAVARRA;ZUASTI (LONGUIDA);31481
NAVARRA;ZUAZTOI (AZPILIKUETA);31715
NAVARRA;ZUAZU (IZAGAONDOA);31421
NAVARRA;ZUBIELQUI;31241
NAVARRA;ZUBIETA;31746
NAVARRA;ZUBIRI;31630
NAVARRA;ZUDAIRE;31272
NAVARRA;ZUFIA;31241
NAVARRA;ZUGARRAMURDI;31710
NAVARRA;ZUHATZU;31868
NAVARRA;ZULUETA;31470
NAVARRA;ZUÑIGA;31284
NAVARRA;ZUNZARREN;31484
NAVARRA;ZURIAIN;31699
NAVARRA;ZURUCUAIN;31292
ORENSE;ABADES;32633
ORENSE;ABADIA (CHANDREXA);32768
ORENSE;ABAVIDES;32694
ORENSE;ABEDES;32615
ORENSE;ABEDIN;32150
ORENSE;ABELAIDO;32779
ORENSE;ABELAIRA, A;32980
ORENSE;ABELEDA (TEIXEIRA);32764
ORENSE;ABELEDA (VEREA);32813
ORENSE;ABELEDA, A;32679
ORENSE;ABELEDA, A (2);32980
ORENSE;ABELEDO;32690
ORENSE;ABELEDOS, OS;32790
ORENSE;ABELEIRA, A;32228
ORENSE;ABELEIRA, A (2);32520
ORENSE;ABELENDA;32520
ORENSE;ABELENDA DAS PENAS;32433
ORENSE;ABELENDA DE BALONGO;32213
ORENSE;ABELIDA, A;32211
ORENSE;ABELLAL, O;32817
ORENSE;ABELLAS;32212
ORENSE;ABELLEIRA (BOBORAS);32514
ORENSE;ABELLEIRA (XUNQUEIRA DE ESPADANEDO);32708
ORENSE;ABELLEIRA DE ARRIBA, A;32235
ORENSE;ABELLEIRA, A;32897
ORENSE;ABELLEIRA, A (2);32816
ORENSE;ABELLEIRA, A (PONTEVEDRA);32235
ORENSE;ABELLOS;32826
ORENSE;ABERTESGA;32150
ORENSE;ABRUCIÑOS;32172
ORENSE;ACEA, A;32704
ORENSE;ACEA, A (2);32668
ORENSE;ACEREDO;32870
ORENSE;ACEVEDA;32372
ORENSE;ACEVEDO (AVION);32520
ORENSE;ACEVEDO (CHANDREXA DE QUEIXA);32768
ORENSE;ACEVEDO (XUNQUEIRA DE AMBIA);32678
ORENSE;ACEVEDO DO RIO (SAN XURXO);32815
ORENSE;ACEVEDO, O;32769
ORENSE;ACEVIDO;32779
ORENSE;ACEVOSO;32789
ORENSE;ACIVEIRO, O;32794
ORENSE;ACIVIDO;32236
ORENSE;ADEMOURAN;32815
ORENSE;AGRA (PEREIRO DE AGUIAR);32711
ORENSE;AGRA DE DESTERIZ;32236
ORENSE;AGRA, A (LEIRO);32425
ORENSE;AGRA, A (PADRENDA);32229
ORENSE;AGRA, A (SAN CRISTOVO DE CEA);32141
ORENSE;AGRELA, A (PADRENDA);32229
ORENSE;AGRELA, A (SAN CRISTOVO DE CEA);32141
ORENSE;AGRELO, O;32880
ORENSE;AGRO (SAN CRISTOVO DE CEA);32141
ORENSE;AGRO DE QUINTA;32573
ORENSE;AGRO MAIOR;32101
ORENSE;AGRO SANTIÑO;32136
ORENSE;AGRO, O;32641
ORENSE;AGRUFEIXE;32212
ORENSE;AGUA LEVADA;32814
ORENSE;AGUIL;32769
ORENSE;AGUIS;32634
ORENSE;AGUISAR;32515
ORENSE;AIRA VELLA, A;32667
ORENSE;AIRAS (CHANDREXA QUEIXA);32768
ORENSE;AIRAS, AS;32920
ORENSE;AIRAVEDRA;32769
ORENSE;AIRAVELLA (PORQUEIRA);32641
ORENSE;AIROA DE BEACAN;32449
ORENSE;ALBAN;32152
ORENSE;ALBAREDO, O;32990
ORENSE;ALBARELLOS (BOBORAS);32514
ORENSE;ALBARELLOS (MONTERREI);32618
ORENSE;ALBARIN;32812
ORENSE;ALBARONA;32137
ORENSE;ALBEIROS;32172
ORENSE;ALBERGUERIA, A (LAZA);32622
ORENSE;ALBERGUERIA, A (NOGUEIRA DE RAMUIN);32164
ORENSE;ALBERGUERIA, A (VILAR DE BARRIO);32702
ORENSE;ALBIN;32430
ORENSE;ALBOIO, O;32516
ORENSE;ALBOS;32813
ORENSE;ALCAZAR DE MILMANDA (SANTA MARIA);32815
ORENSE;ALCOUCE, O;32160
ORENSE;ALCOUCE, O (POBRA DE TRIVES, A);32789
ORENSE;ALCOUCE, O (QUINTELA DE LEIRADO);32814
ORENSE;ALDEA (AVION);32434
ORENSE;ALDEA DE ARRIBA (BANDE);32848
ORENSE;ALDEA DE DEVA;32225
ORENSE;ALDEA DE SOUTO (CORTEGADA);32211
ORENSE;ALDEA DE SOUTO (PADRENDA);32229
ORENSE;ALDEA DO MUIÑO;32652
ORENSE;ALDEA FERREIRO;32812
ORENSE;ALDEA, A;32811
ORENSE;ALDEA, A (PONTEDEVA);32235
ORENSE;ALDEA, A (VILAMARTIN DE VALDEORRAS);32348
ORENSE;ALDEÑAS;32573
ORENSE;ALEMPARTE (IRIXO, O);32539
ORENSE;ALEMPARTE (PEROXA, A);32152
ORENSE;ALEMPARTE (SAN AMARO);32453
ORENSE;ALEMPARTE (VILAR DE BARRIO);32705
ORENSE;ALEN (AVION);32435
ORENSE;ALEN (BEARIZ);32520
ORENSE;ALEN (COIRAS);32137
ORENSE;ALEN (CRESPOS);32226
ORENSE;ALEN (FROUFE);32539
ORENSE;ALEN (LOUREIRO);32539
ORENSE;ALEN (MASIDE);32573
ORENSE;ALEN (MONTE REDONDO);32228
ORENSE;ALEN (MONTEDERRAMO);32790
ORENSE;ALEN (ORENSE);32990
ORENSE;ALEN (PADERNE DE ALLARIZ);32112
ORENSE;ALEN (TORCELA);32138
ORENSE;ALENDE (CASTRO CALDELAS);32766
ORENSE;ALENDE (PEROXA, A);32150
ORENSE;ALENDE (TEIXEIRA, A);32765
ORENSE;ALENZA (MONTEDERRAMO);32769
ORENSE;ALENZA, A;32770
ORENSE;ALFONSIN;32172
ORENSE;ALIXO;32314
ORENSE;ALLARIZ;32660
ORENSE;ALMARIZ;32811
ORENSE;ALMOITE;32704
ORENSE;ALMORFE;32448
ORENSE;ALMUZARA, A;32514
ORENSE;ALONGOS;32940
ORENSE;ALTO DE COVELO, O;32558
ORENSE;ALTO DE TABOADELA;32690
ORENSE;ALTO DO COUSO;32720
ORENSE;ALTO DO PONTON, O;32890
ORENSE;ALVARIN;32812
ORENSE;ALVITE;32704
ORENSE;ALVITE (2);32898
ORENSE;ALVITE (BEARIZ);32520
ORENSE;AMBIA;32704
ORENSE;AMEA;32636
ORENSE;AMEAN;32226
ORENSE;AMEDO (CELANOVA);32816
ORENSE;AMEDO (MACEDA);32708
ORENSE;AMEDO (PEROXA, A);32150
ORENSE;AMENDO, O;32691
ORENSE;AMIADELO;32654
ORENSE;AMIADOSO, O;32664
ORENSE;AMIDO;32150
ORENSE;AMIEIRO LONGO;32654
ORENSE;AMIEIROS, OS;32539
ORENSE;AMIUDAL;32520
ORENSE;AMOEIRO;32170
ORENSE;AMOROCE;32817
ORENSE;ANAGAZA, A;32789
ORENSE;ANCADO;32228
ORENSE;ANCIVIÑAL;32654
ORENSE;ANDELO;32151
ORENSE;ANDRADE;32453
ORENSE;ANDURIÑAS;32793
ORENSE;ANFEOZ;32825
ORENSE;ANLLO;32515
ORENSE;ANLLO (CEA);32141
ORENSE;ANSAMONDE;32573
ORENSE;ANSARIZ;32120
ORENSE;ANSEMIL;32817
ORENSE;ANTAS, AS;32520
ORENSE;ANTAS, AS  (2);32526
ORENSE;ANTONS, OS;32243
ORENSE;ANXA;32812
ORENSE;ARAUXO (LOBIOS);32879
ORENSE;ARBOIRO;32779
ORENSE;ARBOR;32140
ORENSE;ARCAS;32838
ORENSE;ARCOS (SANDIAS);32693
ORENSE;ARCOS (SANTA MARIA);32500
ORENSE;ARCOS (VILAMARTIN DE VALDEORRAS);32316
ORENSE;ARCOS, OS;32172
ORENSE;ARCOS, OS (ESGOS);32720
ORENSE;ARCUCELOS;32621
ORENSE;ARDESENDE;32141
ORENSE;ARDEXARXE;32557
ORENSE;AREAS (PEROXA, A);32449
ORENSE;AREAS (XUNQUEIRA DE AMBIA);32678
ORENSE;ARENTEIRIÑO (PIÑOR);32136
ORENSE;ARENTEIRIÑO (SAN CRISTOVO DE CEA);32137
ORENSE;ARENTEIRO;32137
ORENSE;ARGAS VELLAS;32779
ORENSE;ARIEIROS;32893
ORENSE;ARIZ;32139
ORENSE;ARMADA, A;32816
ORENSE;ARMADA, A (2);32822
ORENSE;ARMADA, A (TEIXEIRA, A);32764
ORENSE;ARMARIZ (NOGUEIRA DE RAMUIN);32161
ORENSE;ARMARIZ (XUNQUEIRA DE AMBIA);32678
ORENSE;ARMEA;32668
ORENSE;ARMENTAL;32120
ORENSE;ARMESES;32574
ORENSE;ARNADO (VILAMARTIN DE VALDEORRAS);32315
ORENSE;ARNELAS;32520
ORENSE;ARNOIA SECA;32211
ORENSE;ARNOIA, A (SAN SALVADOR);32417
ORENSE;ARNUFE;32790
ORENSE;ARNUIDE;32705
ORENSE;ARRABALDE;32815
ORENSE;ARRABALDO (ORENSE);32990
ORENSE;ARRABALDO (PADERNE DE ALLARIZ);32112
ORENSE;ARRIFANA, A;32811
ORENSE;ARROTEA DE ABAIXO, A;32789
ORENSE;ARROTEA DE ARRIBA, A;32789
ORENSE;ARROTEA, A (CELANOVA);32815
ORENSE;ARRUAS;32622
ORENSE;ARZADEGOS;32616
ORENSE;ARZOA;32617
ORENSE;ASADUR;32708
ORENSE;ASNEIROS, OS;32137
ORENSE;ASPERA (SAN CIBRAO DAS VIÑAS);32915
ORENSE;ASPERA (SAN CRISTOVO DE CEA);32136
ORENSE;ASPERELO Y OLIN;32860
ORENSE;ASPRA, A;32634
ORENSE;ASTARIZ;32430
ORENSE;ASTRES;32981
ORENSE;ASTURESES;32512
ORENSE;ATAINDE;32814
ORENSE;ATAS;32680
ORENSE;ATRIO (LEIRO);32419
ORENSE;ATRIO (QUINTELA DE LEIRADO);32814
ORENSE;AUGALEVADA;32826
ORENSE;AUGAS SANTAS;32668
ORENSE;AUGUELA, A;32813
ORENSE;AVIÑOA;32838
ORENSE;AVION;32520
ORENSE;AZOREIRA;32229
ORENSE;AZOREIROS;32655
ORENSE;BAAMONDE;32112
ORENSE;BACELO (ARNOIA);32417
ORENSE;BACELO, O;32456
ORENSE;BAGARELAS;32510
ORENSE;BAGULLO, O;32821
ORENSE;BAINTE;32101
ORENSE;BAISTE;32520
ORENSE;BAIUCA, A;32101
ORENSE;BALCON, O (OSMO);32454
ORENSE;BALCON, O (TRASARIZ);32459
ORENSE;BALDARIZ (CARTELLE);32821
ORENSE;BALDARIZ (PUNXIN);32457
ORENSE;BALDE;32433
ORENSE;BALDEMIR;32850
ORENSE;BALDERIAS;32434
ORENSE;BALDOMAR;32160
ORENSE;BALDREI (MACEDA);32708
ORENSE;BALDRIZ;32680
ORENSE;BALIN;32813
ORENSE;BALTAMORON;32226
ORENSE;BALTAR;32632
ORENSE;BALTEIRO (GOMESENDE);32212
ORENSE;BALTEIRO (MASIDE);32573
ORENSE;BAMIO;32950
ORENSE;BANDE;32840
ORENSE;BANDEIRA;32820
ORENSE;BANGA;32516
ORENSE;BANGUESES;32813
ORENSE;BAÑOS (VEIGA, A);32369
ORENSE;BAÑOS DE MOLGAS;32701
ORENSE;BAÑOS, OS;32848
ORENSE;BAÑOS, OS (LOBIOS);32895
ORENSE;BARACA, A (CELANOVA);32817
ORENSE;BARBADAS;32890
ORENSE;BARBANTES (CENLLE) (EST);32450
ORENSE;BARBANTES (PUNXIN);32456
ORENSE;BARBANTES (VILAMARIN);32101
ORENSE;BARBANTIÑO;32456
ORENSE;BARBEIRON;32782
ORENSE;BARBEITAS, AS;32151
ORENSE;BARCA DE BARBANTES, A;32450
ORENSE;BARCA, A (BALONGO);32213
ORENSE;BARCIA (IRIXO, O);32537
ORENSE;BARCIA (MELON);32411
ORENSE;BARCO, O;32300
ORENSE;BARON, O (SAN AMARO);32455
ORENSE;BARON, O (SAN FIZ-CARBALLIÑO);32515
ORENSE;BARON, O (SEOANE DE ARCOS);32510
ORENSE;BARONZAS;32636
ORENSE;BAROUTA;32427
ORENSE;BARRA DE CIMA;32151
ORENSE;BARRA DE MIÑO;32950
ORENSE;BARRA, A;32152
ORENSE;BARRACA, A (CELANOVA);32817
ORENSE;BARRACEL;32655
ORENSE;BARRAL (CASTRELO DE MIÑO);32430
ORENSE;BARRAL (LEIRO);32428
ORENSE;BARRAL (ORENSE);32103
ORENSE;BARRAL (PRADENDA);32229
ORENSE;BARRAL, O (CENLLE);32459
ORENSE;BARRAL, O (VILAMARIN);32140
ORENSE;BARRAN (PIÑOR);32137
ORENSE;BARRAS, AS;32449
ORENSE;BARRASUSA;32150
ORENSE;BARREAL (BOLA, A);32812
ORENSE;BARREAL (CASTRO CALDELAS);32769
ORENSE;BARREAL, O (RIO);32779
ORENSE;BARREIRA, A;32815
ORENSE;BARREIRA, A (CARBALLIÑO, O);32534
ORENSE;BARREIRA, A (MERCA, A);32839
ORENSE;BARREIRAS, AS;32769
ORENSE;BARREIRAS, AS (2);32212
ORENSE;BARREIRO (VEREA);32813
ORENSE;BARREIROS (MACEDA);32740
ORENSE;BARREIROS (PADRENDA);32229
ORENSE;BARREIROS (PIÑOR);32137
ORENSE;BARREIROS ZONA COMERCIAL;32915
ORENSE;BARREIROS, OS;32817
ORENSE;BARRELA;32150
ORENSE;BARRIO (ANSEMIL);32817
ORENSE;BARRIO (BANDE);32847
ORENSE;BARRIO (BOBADELA);32816
ORENSE;BARRIO (BOLA, A);32812
ORENSE;BARRIO (CADOS);32898
ORENSE;BARRIO (NAVIO);32455
ORENSE;BARRIO (PEROXA, A);32449
ORENSE;BARRIO (POBRA DE TRIVES, A);32788
ORENSE;BARRIO (SALAMONDE);32453
ORENSE;BARRIO (UNTES);32990
ORENSE;BARRIO (XINZO DE LIMIA);32635
ORENSE;BARRIO DE ABAIXO (PINZA);32554
ORENSE;BARRIO DE ARRIBA (PINZA);32554
ORENSE;BARRIO DE CASCALLA, O;32311
ORENSE;BARRIO DO FONDO;32635
ORENSE;BARRIO E CASTELO;32311
ORENSE;BARRIO, O;32690
ORENSE;BARRIO, O (2);32765
ORENSE;BARRIO, O (3);32730
ORENSE;BARRIO, O (4);32101
ORENSE;BARRIO, O (BARXES);32899
ORENSE;BARRIO, O (LOBACES);32695
ORENSE;BARRIO, O (PADERNE DE ALLARIZ);32112
ORENSE;BARRIO, O (VILAR DE SANTOS);32650
ORENSE;BARRO (AVION);32436
ORENSE;BARRO (BOBORAS);32521
ORENSE;BARRO (CARBALLIÑO, O);32539
ORENSE;BARRO (CUSANCA);32530
ORENSE;BARRO (LOUREIRO);32539
ORENSE;BARROCAL, O;32530
ORENSE;BARROSO;32520
ORENSE;BARXA (CELANOVA);32816
ORENSE;BARXA (GUDIÑA, A);32545
ORENSE;BARXA (XINZO DE LIMIA);32635
ORENSE;BARXA, A (BOLO, O);32372
ORENSE;BARXA, A (PADRENDA);32226
ORENSE;BARXACOVA;32748
ORENSE;BARXAS, AS;32103
ORENSE;BARXELA (MACEDA);32706
ORENSE;BARXELA, A;32448
ORENSE;BARXELAS (ORENSE);32950
ORENSE;BARXELAS (PUNXIN);32574
ORENSE;BARXELES;32348
ORENSE;BARXES (MUIÑOS);32897
ORENSE;BARXIÑA, A;32816
ORENSE;BARZAMEDELLE (BIEITE);32419
ORENSE;BARZAMEDELLE (LEIRO);32428
ORENSE;BASCOIS;32336
ORENSE;BATALLAS (BOBORAS);32512
ORENSE;BATALLAS (CARBALLIÑO, O);32534
ORENSE;BATAN, O;32707
ORENSE;BATOCA (LEIRO);32419
ORENSE;BATOCA, A;32112
ORENSE;BATOCA, A (BOBORAS);32521
ORENSE;BATUNDEIRA, A;32960
ORENSE;BAXIN;32530
ORENSE;BEACAN;32449
ORENSE;BEADE (BEADE);32431
ORENSE;BEADE (QUINTELA DE LEIRADO);32814
ORENSE;BEARIZ;32520
ORENSE;BEARIZ (SAN AMARO);32455
ORENSE;BECOÑA;32514
ORENSE;BEIRADA, A;32112
ORENSE;BEIRO (CARBALEDA DE AVIA);32433
ORENSE;BEIRO (ORENSE);32981
ORENSE;BEIRO DE ABAIXO;32433
ORENSE;BEIRO DE ARRIBA;32433
ORENSE;BELECON;32520
ORENSE;BELEIROS, OS;32990
ORENSE;BELESAR;32950
ORENSE;BELMONTE;32900
ORENSE;BELQUIRIME;32101
